Country,Full Name,First Name,Middle Name,Last Name,Gender,Title,Designation,Contact,Images,Last Updated
India,INTERNATIONAL SOLAR ALLIANCE,INTERNATIONAL,SOLAR,ALLIANCE,Unknown,,| | | |   aims at mobilizing more than USD 1000 billion of investment needed by 2030 for the massive deployment of solar energy. Established by Prime Minister Narendra Modi and President of France Francois Hollande on November 30| | | | | | | | | ,,,21-09-2020 17:38:56
India,INTERNATIONAL SOLAR ALLIANCE,INTERNATIONAL,SOLAR,ALLIANCE,Unknown,,| | | |   aims at mobilizing more than USD 1000 billion of investment needed by 2030 for the massive deployment of solar energy. Established by Prime Minister Narendra Modi and President of France Francois Hollande on November 30| | | | | | | | | ,,,21-09-2020 17:42:03
India,INTERNATIONAL SOLAR ALLIANCE,INTERNATIONAL,SOLAR,ALLIANCE,Unknown,,| | | |   aims at mobilizing more than USD 1000 billion of investment needed by 2030 for the massive deployment of solar energy. Established by Prime Minister Narendra Modi and President of France Francois Hollande on November 30| | | | | | | | | ,,,21-09-2020 17:42:50
India,Introduction ,Introduction,,,Unknown,,| ,,,21-09-2020 17:38:56
India,Introduction ,Introduction,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Introduction ,Introduction,,,Unknown,,| ,,,21-09-2020 17:42:50
India,ISBN ,ISBN,,,Unknown,,| ,,,21-09-2020 17:42:50
India,It also contains Legislations enacted by the States and Union Territory Administrations along with their relevant subordinate legislations.,It,also contains Legislations enacted by the States and Union Territory Administrations along with their relevant subordinate,legislations.,Unknown,,| | ,,,21-09-2020 17:42:50
India,Jal Shakti Abhiyan,Jal,Shakti,Abhiyan,Unknown,,| ,,,21-09-2020 17:38:56
India,Jal Shakti Abhiyan,Jal,Shakti,Abhiyan,Unknown,,| ,,,21-09-2020 17:42:03
India,Jal Shakti Abhiyan,Jal,Shakti,Abhiyan,Unknown,,| ,,,21-09-2020 17:42:50
India,Jamia Millia Islamia,Jamia,Millia,Islamia,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Jamia Millia Islamia,Jamia,Millia,Islamia,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Jammu & Kashmir,Jammu,&,Kashmir,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Jammu & Kashmir,Jammu,&,Kashmir,Unknown,,| ,,,21-09-2020 17:42:50
India,Jandhan Yojna,Jandhan,,Yojna,Unknown,,| ,,,21-09-2020 17:42:50
India,Jawaharlal Nehru University,Jawaharlal,Nehru,University,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Jawaharlal Nehru University,Jawaharlal,Nehru,University,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Jay Prakash,Jay,,Prakash,Unknown,| Shri,| ,,,21-09-2020 17:42:50
India,Jeevan Raksha Padak Awards,Jeevan,Raksha Padak,Awards,Unknown,,| ,,,21-09-2020 17:42:50
India,Jharkhand ,Jharkhand,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Jharkhand ,Jharkhand,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Jitendra Singh,Jitendra,,Singh,Unknown,| Dr,| |  Ministry of Development of North Eastern Region,"https://www.facebook.com/drjitendras,https://twitter.com/DrJitendraSingh
",,21-09-2020
India,Jitendra Singh,Jitendra,,Singh,Unknown,| Dr,"| |  Prime Minister's Office|  ""Ministry of Personnel| |  Department of Atomic Energy|  Department of Space","https://www.facebook.com/drjitendras,https://twitter.com/DrJitendraSingh
",,21-09-2020
India,Joint Secretary,Joint,,Secretary,Unknown,,|  Joint Secretary| | | | | | | | | ,,,21-09-2020 17:42:50
India,Joint Secretary,Joint,,Secretary,Unknown,,|  Joint Secretary| | | | | | | | ,,,21-09-2020 17:42:50
India,JS & FA Shri Manoj Sethi,JS & FA,Shri Manoj,Sethi,Unknown,| Shri,| | | | | | | ,,,21-09-2020 17:42:50
India,Judges Library,Judges,,Library,Unknown,,| ,,,21-09-2020 17:42:50
India,Judges Roster,Judges,,Roster,Unknown,,| ,,,21-09-2020 17:42:50
India,JUDGMENTS ,JUDGMENTS,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Jurisdiction ,Jurisdiction,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Justice & Judges,Justice,&,Judges,Unknown,,| ,,,21-09-2020 17:42:50
India,K. Keshava Rao,K.,Keshava,Rao,Unknown,| Dr,| ,,,21-09-2020 17:42:50
India,K.R. Suresh Reddy,K.R.,Suresh,Reddy,Unknown,| Shri,| ,,,21-09-2020 17:42:50
India,Kailash Choudhary,Kailash,,Choudhary,Unknown,| Shri,| |  Ministry of Agriculture & Farmers Welfare| |  Ministry of Women and Child Development,"https://www.facebook.com/KailashBaytu/,https://twitter.com/KailashBaytu,https://twitter.com/debasreebjp
",,21-09-2020
India,Kailash Choudhary,Kailash,,Choudhary,Unknown,| Shri,| |  Ministry of Agriculture & Farmers Welfare,"https://www.facebook.com/KailashBaytu/,https://twitter.com/KailashBaytu
",,21-09-2020
India,Kannada ,Kannada,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Karnataka ,Karnataka,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Karnataka ,Karnataka,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Kendriya Hindi Sansthan,Kendriya,Hindi,Sansthan,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Kendriya Hindi Sansthan,Kendriya,Hindi,Sansthan,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Kerala ,Kerala,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Kerala ,Kerala,,,Unknown,,| ,,,21-09-2020 17:42:50
UAE,KHALIFA BIN ZAYED AL NAHYAN,KHALIFA,,BIN ZAYED AL NAHYAN,Unknown,| HIS HIGHNESS| SHEIKH,| | | | | ,,,21-09-2020
India,Kids Corner,Kids,,Corner,Unknown,,| ,,,21-09-2020 17:42:50
India,Kiren Rijiju,Kiren,,Rijiju,Unknown,| Shri,| |  Ministry of Youth Affairs and Sports| |  Ministry of Culture|  Ministry of Tourism,"https://www.facebook.com/KirenRijiju/,https://twitter.com/kirenrijiju,https://www.facebook.com/prahladspatel,https://twitter.com/prahladspatel
",,21-09-2020
India,Kiren Rijiju,Kiren,,Rijiju,Unknown,| Shri,| |  Ministry of Minority Affairs| |  Ministry of Skill Development and Entrepreneurship,"https://www.facebook.com/KirenRijiju/,https://twitter.com/kirenrijiju,https://www.facebook.com/RajKumarSinghIndia,https://twitter.com/rajksinghindia
",,21-09-2020
India,Kiren Rijiju,Kiren,,Rijiju,Unknown,| Shri,| |  Ministry of Youth Affairs and Sports,"https://www.facebook.com/KirenRijiju/,https://twitter.com/kirenrijiju
",,21-09-2020
India,Kiren Rijiju,Kiren,,Rijiju,Unknown,| Shri,| |  Ministry of Minority Affairs,"https://www.facebook.com/KirenRijiju/,https://twitter.com/kirenrijiju
",,21-09-2020
India,Kirit Premjibhai Solanki,Kirit,Premjibhai,Solanki,Unknown,,| ,,,21-09-2020 17:42:50
India,Know about Awards,Know,about,Awards,Unknown,,| | | | | | | | | | | | | | | | | | | ,,,21-09-2020 17:42:50
India,Know Your College,Know,Your,College,Unknown,,| ,,,21-09-2020 17:38:56
India,Know Your College,Know,Your,College,Unknown,,| ,,,21-09-2020 17:42:03
India,Know Your College,Know,Your,College,Unknown,,| ,,,21-09-2020 17:42:50
India,Know your Security,Know,your,Security,Unknown,,| | | | | | ,,,21-09-2020 17:38:56
India,Know your Security,Know,your,Security,Unknown,,| | | | | | ,,,21-09-2020 17:42:03
India,Know your Security,Know,your,Security,Unknown,,| | | | | | ,,,21-09-2020 17:42:50
India,Krishan Pal,Krishan,,Pal,Unknown,| Shri,"| |  Ministry of Social Justice and Empowerment| |  ""Ministry of Consumer Affairs| ","https://www.facebook.com/KPGBJP/,https://twitter.com/kpgbjp,https://www.facebook.com/ravsahebdanvepatil/,https://twitter.com/raosahebdanve
",,21-09-2020
India,Krishan Pal,Krishan,,Pal,Unknown,| Shri,| |  Ministry of Social Justice and Empowerment,"https://www.facebook.com/KPGBJP/,https://twitter.com/kpgbjp
",,21-09-2020
India,Labour & Employment,Labour,&,Employment,Unknown,,| ,,,21-09-2020 17:42:50
India,Ladakh ,Ladakh,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Ladakh ,Ladakh,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Lakshadweep ,Lakshadweep,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Lakshadweep ,Lakshadweep,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeeth,Lal,Bahadur Shastri Rashtriya Sanskrit,Vidyapeeth,Unknown,| Shri,| | | | | ,,,21-09-2020 17:38:56
India,Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeeth,Lal,Bahadur Shastri Rashtriya Sanskrit,Vidyapeeth,Unknown,| Shri,| | | | | ,,,21-09-2020 17:42:50
India,Lamas-Sikkim ,Lamas-Sikkim,,,Unknown,,| ,,"https://knowindia.gov.in/assets/images/gallery/customs-and-lifestyle/10.jpg
",21-09-2020 17:42:50
India,Language ,Language,,,Unknown,,| | ,,,21-09-2020 17:38:56
India,Language ,Language,,,Unknown,,| | ,,,21-09-2020 17:42:03
India,Language ,Language,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Language ,Language,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Languages University,Languages,,University,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Languages University,Languages,,University,Unknown,,| | | ,,,21-09-2020 17:42:50
India,last »,last,,»,Unknown,,| ,,,21-09-2020 17:42:50
India,Last Updated On: 21-Sep-2020 | Website Policy & Help SiteMap Feedback FAQ,Last,Updated On: 21-Sep-2020 | Website Policy & Help SiteMap Feedback,FAQ,Unknown,,| ,,,21-09-2020 17:38:56
India,Last Updated On: 21-Sep-2020 | Website Policy & Help SiteMap Feedback FAQ,Last,Updated On: 21-Sep-2020 | Website Policy & Help SiteMap Feedback,FAQ,Unknown,,| ,,,21-09-2020 17:42:03
India,Last Updated On: 21-Sep-2020 | Website Policy & Help SiteMap Feedback FAQ,Last,Updated On: 21-Sep-2020 | Website Policy & Help SiteMap Feedback,FAQ,Unknown,,| ,,,21-09-2020 17:42:50
India,Latest in Government,Latest,in,Government,Unknown,,| | ,,,21-09-2020 17:42:50
India,Latest Judgments,Latest,,Judgments,Unknown,,| | ,,,21-09-2020 17:42:50
India,Latest Update,Latest,,Update,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Latest Updates,Latest,,Updates,Unknown,,| | ,,,21-09-2020 17:42:50
India,led registration.,led,,registration.,Unknown,,| | ,,,21-09-2020 17:42:50
India,Legislative Department,Legislative,,Department,Unknown,,|  Legislative Department,,,21-09-2020 17:42:50
India,Limitation Calculator,Limitation,,Calculator,Unknown,,| ,,,21-09-2020 17:42:50
India,Limited Liability,Limited,,Liability,Unknown,,| | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ,,,21-09-2020 17:42:50
India,LIMITED PHYSICAL HEARING,LIMITED,PHYSICAL,HEARING,Unknown,,| ,,,21-09-2020 17:42:50
India,Link to Us,Link,to,Us,Unknown,,| ,,,21-09-2020 17:42:50
India,Links for Public Interfaces,Links,for Public,Interfaces,Unknown,,| ,,,21-09-2020 17:42:03
India,Links for Public Interfaces,Links,for Public,Interfaces,Unknown,,| ,,,21-09-2020 17:42:50
India,Lodge your RTI Complaint/ Appeal with,Lodge,your RTI Complaint/ Appeal,with,Unknown,| CI,| ,,,21-09-2020 17:42:50
India,Lodge your RTI Request/ Appeal with Central Min./Dept.,Lodge,your RTI Request/ Appeal with Central,Min./Dept.,Unknown,,| ,,,21-09-2020 17:42:50
India,Login ,Login,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Login for Registered Users,Login,for Registered,Users,Unknown,,| | ,,,21-09-2020 17:42:50
India,Logistics ,Logistics,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Logistics ,Logistics,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Lok Sabha,Lok,,Sabha,Unknown,,| ,,,21-09-2020 17:42:50
India,M.V. Shreyams Kumar,M.V.,Shreyams,Kumar,Unknown,| Shri| ms,| ,,,21-09-2020 17:42:50
India,Madhya Pradesh,Madhya,,Pradesh,Unknown,,| | ,,,21-09-2020 17:42:50
India,Madhya Pradesh,Madhya,,Pradesh,Unknown,,| ,,,21-09-2020 17:42:50
India,Maharashtra ,Maharashtra,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Maharashtra ,Maharashtra,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya,Mahatma,Gandhi Antarrashtriya Hindi,Vishwavidyalaya,Unknown,,| ,,,21-09-2020 17:38:56
India,Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya,Mahatma,Gandhi Antarrashtriya Hindi,Vishwavidyalaya,Unknown,,| ,,,21-09-2020 17:42:50
India,Mahatma Gandhi Central University,Mahatma,Gandhi Central,University,Unknown,,| | | | ,,,21-09-2020 17:42:50
India,Major Achievements,Major,,Achievements,Unknown,,| ,,,21-09-2020 17:42:03
India,Major Achievements,Major,,Achievements,Unknown,,| ,,,21-09-2020 17:42:50
India,Make in India,Make,in,India,Unknown,,| ,,,21-09-2020 17:42:03
India,Make in India,Make,in,India,Unknown,,| ,,,21-09-2020 17:42:50
India,Malayalam ,Malayalam,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Mallikarjun Kharge,Mallikarjun,,Kharge,Unknown,| Shri,| ,,,21-09-2020 17:42:50
India,Mandate ,Mandate,,,Unknown,,| ,,,21-09-2020 17:38:56
India,Mandate ,Mandate,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Mandate ,Mandate,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Manipur ,Manipur,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Manipur ,Manipur,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Manipur University,Manipur,,University,Unknown,,| | ,,,21-09-2020 17:38:56
India,Manipur University,Manipur,,University,Unknown,,| | ,,,21-09-2020 17:42:50
India,Manish Kishan,Manish,,Kishan,Unknown,| Shri,| | | | | | | ,,,21-09-2020 17:42:50
India,Mansukh L. Mandaviya,Mansukh,L.,Mandaviya,Unknown,| Shri,| |  Ministry of Shipping,"https://www.facebook.com/mansukhmandviya,https://twitter.com/mansukhmandviya
",,21-09-2020
India,Mansukh L. Mandaviya,Mansukh,L.,Mandaviya,Unknown,| Shri,| |  Ministry of Chemicals and Fertilizers,"https://www.facebook.com/mansukhmandviya,https://twitter.com/mansukhmandviya
",,21-09-2020
India,Map: Not to Scale,Map:,Not to,Scale,Unknown,,| | ,,,21-09-2020 17:42:50
India,Marathi ,Marathi,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Maulana Azad National Urdu University,Maulana,Azad National Urdu,University,Unknown,,| | ,,,21-09-2020 17:38:56
India,Maulana Azad National Urdu University,Maulana,Azad National Urdu,University,Unknown,,| | ,,,21-09-2020 17:42:50
India,Mausam Noor,Mausam,,Noor,Unknown,| Smt,| ,,,21-09-2020 17:42:50
India,Medal for Meritorious Service,Medal,for Meritorious,Service,Unknown,,| ,,,21-09-2020 17:42:50
India,Medals for Gallantry,Medals,for,Gallantry,Unknown,,| ,,,21-09-2020 17:42:50
India,MEDIA ,MEDIA,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Media+ ,Media+,,,Unknown,,| ,,,21-09-2020 17:38:56
India,Media+ ,Media+,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Media+ ,Media+,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Mediation ,Mediation,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Meet The Minister ,Meet The Minister,,,Unknown,,|  Meet The Minister  | ,,,21-09-2020 17:38:56
India,Meet the Minister ,Meet the Minister,,,Unknown,,|  Meet the Minister,,,21-09-2020 17:38:56
India,Meet The Minister ,Meet The Minister,,,Unknown,,|  Meet The Minister  | ,,,21-09-2020 17:42:03
India,Meet the Minister ,Meet the Minister,,,Unknown,,|  Meet the Minister,,,21-09-2020 17:42:03
India,Meet The Minister ,Meet The Minister,,,Unknown,,|  Meet The Minister  | ,,,21-09-2020 17:42:50
India,Meet the Minister ,Meet the Minister,,,Unknown,,|  Meet the Minister,,,21-09-2020 17:42:50
India,Meghalaya ,Meghalaya,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Meghalaya ,Meghalaya,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Mehndi- Traditional Henna Pattern,Mehndi-,Traditional Henna,Pattern,Unknown,,| ,,"https://knowindia.gov.in/assets/images/gallery/customs-and-lifestyle/11.jpg
",21-09-2020 17:42:50
India,Melam Elephant Show,Melam,Elephant,Show,Unknown,,| ,,"https://knowindia.gov.in/assets/images/gallery/customs-and-lifestyle/20.jpg
",21-09-2020 17:42:50
India,Member- Executive and Working Committee of Board of Cricket Control in India,Member-,Executive and Working Committee of Board of Cricket Control in,India,Unknown,| CI,| | ,,,21-09-2020 17:38:56
India,Member- Executive and Working Committee of Board of Cricket Control in India,Member-,Executive and Working Committee of Board of Cricket Control in,India,Unknown,| CI,| | ,,,21-09-2020 17:42:03
India,Member- Executive and Working Committee of Board of Cricket Control in India,Member-,Executive and Working Committee of Board of Cricket Control in,India,Unknown,| CI,| | ,,,21-09-2020 17:42:50
India,Member- Finance Committee of Board of Cricket Control in India,Member-,Finance Committee of Board of Cricket Control in,India,Unknown,| CI,| | ,,,21-09-2020 17:38:56
India,Member- Finance Committee of Board of Cricket Control in India,Member-,Finance Committee of Board of Cricket Control in,India,Unknown,| CI,| | ,,,21-09-2020 17:42:03
India,Member- Finance Committee of Board of Cricket Control in India,Member-,Finance Committee of Board of Cricket Control in,India,Unknown,| CI,| | ,,,21-09-2020 17:42:50
India,Members of Parliament ,Members of Parliament,,,Unknown,,| ,,,21-09-2020 17:42:50
India,members. ,members.,,,Unknown,,| | ,,,21-09-2020 17:38:56
India,members. ,members.,,,Unknown,,| | ,,,21-09-2020 17:42:03
India,members. ,members.,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Metro Projects.,Metro,,Projects.,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/pho-2.png
",21-09-2020 17:38:56
India,Metro Projects.,Metro,,Projects.,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/pho-2.png
",21-09-2020 17:42:03
India,Metro Projects.,Metro,,Projects.,Unknown,,| ,,"http://mohua.gov.in/upload/photogallery/media/pho-2.png
",21-09-2020 17:42:50
India,MHA DO Lr. Dt. 18.9.2020 regarding uninterrupted supply of Medical Oxygen in the country,MHA,,DO Lr. Dt. 18.9.2020 regarding uninterrupted supply of Medical Oxygen in the country,Unknown,,| | | | | | | ,,,21-09-2020 17:38:56
India,MHA DO Lr. Dt. 18.9.2020 regarding uninterrupted supply of Medical Oxygen in the country,MHA,,DO Lr. Dt. 18.9.2020 regarding uninterrupted supply of Medical Oxygen in the country,Unknown,,| | | | | | | ,,,21-09-2020 17:42:03
India,MHA DO Lr. Dt. 18.9.2020 regarding uninterrupted supply of Medical Oxygen in the country,MHA,,DO Lr. Dt. 18.9.2020 regarding uninterrupted supply of Medical Oxygen in the country,Unknown,,| | | | | | | ,,,21-09-2020 17:42:50
India,Mid Day Meal,Mid,Day,Meal,Unknown,,| ,,,21-09-2020 17:38:56
India,Mid Day Meal,Mid,Day,Meal,Unknown,,| ,,,21-09-2020 17:42:03
India,Mid Day Meal,Mid,Day,Meal,Unknown,,| ,,,21-09-2020 17:42:50
India,MINISTERS ,MINISTERS,,,Unknown,,|  MINISTERS,,,21-09-2020 17:42:50
India,Minister's Address,Minister's,,Address,Unknown,,|  Prime Minister's Address,,,21-09-2020 17:42:50
India,Ministries / Departments / States would fully leverage the Common and Support ICT Infrastructure established by GoI. [...],Ministries,/ Departments / States would fully leverage the Common and Support ICT Infrastructure established by GoI.,[...],Unknown,,|  Ministries / Departments / States would fully leverage the Common and Support ICT Infrastructure established by GoI. [...]| ,,,21-09-2020 17:42:50
India,Ministry of Corporate Affairs,Ministry of Corporate,,Affairs,Unknown,,|  Ministry of Corporate Affairs,,,21-09-2020 17:42:50
India,Ministry of Law & Justice ,Ministry of Law & Justice,,,Unknown,,|  Ministry of Law & Justice,,,21-09-2020 17:42:50
India,MISCELLANEOUS ,MISCELLANEOUS,,,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Miscellaneous link of erstwhile MHUPA,Miscellaneous,link of erstwhile,MHUPA,Unknown,,| ,,,21-09-2020 17:38:56
India,Miscellaneous link of erstwhile MHUPA,Miscellaneous,link of erstwhile,MHUPA,Unknown,,| ,,,21-09-2020 17:42:03
India,Miscellaneous link of erstwhile MHUPA,Miscellaneous,link of erstwhile,MHUPA,Unknown,,| ,,,21-09-2020 17:42:50
India,Mizoram ,Mizoram,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Mizoram ,Mizoram,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Mizoram University,Mizoram,,University,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Mizoram University,Mizoram,,University,Unknown,,| | | ,,,21-09-2020 17:42:50
UAE,Mohammed  bin Rashid and the members of his Cabinet took their oaths in front of Sheikh Khalifa bin Zayed at Al Bateen Palace in  Abu Dhabi on February 11th 2006.,Mohammed, bin Rashid and the members of his Cabinet took their oaths in front of Sheikh Khalifa bin Zayed at Al Bateen Palace in, Abu Dhabi on February 11th 2006.,Unknown,,|  Sheikh Mohammed bin Rashid and the members of his Cabinet took their oaths in front of Sheikh Khalifa bin Zayed at Al Bateen Palace in Abu Dhabi on February 11th 2006.| ,,,21-09-2020
UAE,MOHAMMED BIN RASHID AL MAKTOUM,MOHAMMED,,BIN RASHID AL MAKTOUM,Unknown,| HIS HIGHNESS| SHEIKH,| | ,,,21-09-2020
India,MONITORING SYSTEMS,MONITORING,,SYSTEMS,Unknown,| MS,| ,,,21-09-2020 17:42:03
India,MONITORING SYSTEMS,MONITORING,,SYSTEMS,Unknown,| MS,| ,,,21-09-2020 17:42:50
India,Monthly Achievements,Monthly,,Achievements,Unknown,,| ,,,21-09-2020 17:38:56
India,Monthly Achievements,Monthly,,Achievements,Unknown,,| ,,,21-09-2020 17:42:03
India,Monthly Achievements,Monthly,,Achievements,Unknown,,| ,,,21-09-2020 17:42:50
India,Monuments ,Monuments,,,Unknown,,| | | ,,,21-09-2020 17:42:50
India,More ,More,,,Unknown,,| ,,,21-09-2020 17:38:56
India,More ,More,,,Unknown,,| ,,,21-09-2020 17:42:03
India,More ,More,,,Unknown,,| ,,,21-09-2020 17:42:50
India,MOS for,MOS,,for,Unknown,,| | | | | | | | | | | ,,,21-09-2020 17:42:50
India,Mukhtar Abbas Naqvi,Mukhtar,Abbas,Naqvi,Unknown,| Shri,| |  Ministry of Minority Affairs,"https://www.facebook.com/naqvimukhtar/,https://twitter.com/naqvimukhtar
",,21-09-2020
India,MULTIMEDIA ,MULTIMEDIA,,,Unknown,,| ,"https://www.youtube.com/user/HRDMinistry/videos,https://www.youtube.com/user/HRDMinistry/videos",,21-09-2020 17:42:50
India,Multimedia ,Multimedia,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Museum ,Museum,,,Unknown,,| ,,,21-09-2020 17:42:50
India,MY GOVERNMENT,MY,,GOVERNMENT,Unknown,,| ,,,21-09-2020 17:42:50
India,MY INDIA,MY,,INDIA,Unknown,,| | | | | | | | | | | ,,,21-09-2020 17:42:50
India,My India My Pride,My,India My,Pride,Unknown,,| ,,,21-09-2020 17:42:50
India,My india my pride,My,india my,pride,Unknown,,| | ,,,21-09-2020 17:42:50
India,Mygov.in ,Mygov.in,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Mygov.in ,Mygov.in,,,Unknown,,| ,,,21-09-2020 17:42:50
India,N.R. Elango,N.R.,,Elango,Unknown,| Shri,| ,,,21-09-2020 17:42:50
India,Nagaland ,Nagaland,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,Nagaland ,Nagaland,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Nagaland University,Nagaland,,University,Unknown,,| | | ,,,21-09-2020 17:38:56
India,Nagaland University,Nagaland,,University,Unknown,,| | | ,,,21-09-2020 17:42:50
India,Nagrik Kartavya Paalan Abhiyan,Nagrik,Kartavya Paalan,Abhiyan,Unknown,,| ,,,21-09-2020 17:42:50
India,Nama Nageswara Rao,Nama,Nageswara,Rao,Unknown,,| ,,,21-09-2020 17:42:50
India,Narendra Jadhav,Narendra,,Jadhav,Unknown,| Dr,| ,,,21-09-2020 17:42:50
India,Narendra Modi,Narendra,,Modi,Unknown,| Shri,| | ,,,21-09-2020
India,Narendra Modi,Narendra,,Modi,Unknown,| Shri,| |  To know more about the Prime Minister click here|  Prime Minister's Office| | | | | | |  Interact with the Prime Minister,"https://www.facebook.com/narendramodi,https://twitter.com/narendramodi",,21-09-2020
India,Narendra Modi,Narendra,,Modi,Unknown,| Shri,"| |  ""Ministry of Personnel| |  Department of Atomic Energy|  Department of Space|  All important policy issues and all other portfolios not allocated to any Minister","https://www.facebook.com/narendramodi,https://twitter.com/PMOIndia
",,21-09-2020
India,Narendra Modi,Narendra,,Modi,Unknown,,| |  (Interact with the Prime Minister),,,21-09-2020 17:38:56
India,Narendra Modi,Narendra,,Modi,Unknown,,| |  (Interact with the Prime Minister),,,21-09-2020 17:42:03
India,Narendra Modi,Narendra,,Modi,Unknown,,| |  (Interact with the Prime Minister),,,21-09-2020 17:42:50
India,Narendra Singh Tomar,Narendra,Singh,Tomar,Unknown,| Shri,| |  Ministry of Agriculture & Farmers Welfare|  Ministry of Rural Development|  Ministry of Food Processing Industries| |  Ministry of Law and Justice|  Ministry of Communications|  Ministry of Electronics and Information Technology,"https://www.facebook.com/narendrasinghtomarbjp,https://twitter.com/nstomar,https://www.facebook.com/RaviShankarPrasadOfficial,https://twitter.com/rsprasad
",,21-09-2020
India,Narendra Singh Tomar,Narendra,Singh,Tomar,Unknown,| Shri,| |  Ministry of Agriculture & Farmers Welfare|  Ministry of Rural Development|  Ministry of Food Processing Industries,"https://www.facebook.com/narendrasinghtomarbjp,https://twitter.com/nstomar
",,21-09-2020
India,Narendra Singh Tomar,Narendra,Singh,Tomar,Unknown,,| ,,,21-09-2020 17:42:50
India,Narhari Amin,Narhari,,Amin,Unknown,| Shri,| ,,,21-09-2020 17:42:50
India,NAT 2020,NAT,,2020,Unknown,,| ,,,21-09-2020 17:42:50
India,Nehru Yuva Kendra Sangathan,Nehru,Yuva Kendra,Sangathan,Unknown,,| ,,,21-09-2020 17:42:50
India,New Initiatives,New,,Initiatives,Unknown,,| ,,,21-09-2020 17:42:50
India,News Archives,News,,Archives,Unknown,,| ,,,21-09-2020 17:42:50
India,NewsAdditions to the Portal,NewsAdditions,,to the Portal,Unknown,,| ,,,21-09-2020 17:42:50
India,Newsletter ,Newsletter,,,Unknown,,| ,,,21-09-2020 17:42:50
India,NEWSTRACK ,NEWSTRACK,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Next ,Next,,,Unknown,,| | ,,,21-09-2020 17:38:56
India,Next ,Next,,,Unknown,,| ,,,21-09-2020 17:42:03
India,Next ,Next,,,Unknown,,| | ,,,21-09-2020 17:42:03
India,Next ,Next,,,Unknown,,| ,,,21-09-2020 17:42:50
India,Next ,Next,,,Unknown,,| | ,,,21-09-2020 17:42:50
India,next ›,next,,›,Unknown,,| ,,,21-09-2020 17:42:50
India,NGO Partnership System,NGO,Partnership,System,Unknown,,| ,,,21-09-2020 17:42:50
India,NIE ,NIE,,,Unknown,,| | | | | | | | | | | | | | ,,,21-09-2020 17:42:50
